run,query_name,attribute,swap_type,swap_index,log_prob
4,e0',a0',attribute,1,-6.425904273986816
4,e0',a1',attribute,1,-8.16999626159668
4,e1',a0,entity,0,-5.652185440063477
4,e1',a1,entity,0,-5.14658260345459
4,e1',a0',entity,0,-5.866202354431152
4,e1',a1',entity,0,-8.295210838317871
4,e1',a0,entity,1,-3.7828569412231445
4,e1',a1,entity,1,-4.040597915649414
4,e1',a0',entity,1,-6.614376544952393
4,e1',a1',entity,1,-7.951157093048096
4,e1',a0,attribute,0,-8.532360076904297
4,e1',a1,attribute,0,-3.3048324584960938
4,e1',a0',attribute,0,-5.955845832824707
4,e1',a1',attribute,0,-9.048254013061523
4,e1',a0,attribute,1,-3.3654208183288574
4,e1',a1,attribute,1,-8.694931983947754
4,e1',a0',attribute,1,-6.973931789398193
4,e1',a1',attribute,1,-7.487239360809326
5,e0,a0,entity,0,-4.881537437438965
5,e0,a1,entity,0,-4.3291425704956055
5,e0,a0',entity,0,-7.92702579498291
5,e0,a1',entity,0,-9.235462188720703
5,e0,a0,entity,1,-4.126089572906494
5,e0,a1,entity,1,-6.216470241546631
5,e0,a0',entity,1,-9.406000137329102
5,e0,a1',entity,1,-10.28049087524414
5,e0,a0,attribute,0,-8.451936721801758
5,e0,a1,attribute,0,-3.6483492851257324
5,e0,a0',attribute,0,-4.494105815887451
5,e0,a1',attribute,0,-9.153914451599121
5,e0,a0,attribute,1,-3.4992566108703613
5,e0,a1,attribute,1,-8.085391998291016
5,e0,a0',attribute,1,-8.07119369506836
5,e0,a1',attribute,1,-7.744288444519043
5,e1,a0,entity,0,-5.419850826263428
5,e1,a1,entity,0,-2.886268377304077
5,e1,a0',entity,0,-8.98253345489502
5,e1,a1',entity,0,-9.722256660461426
5,e1,a0,entity,1,-3.8691701889038086
5,e1,a1,entity,1,-4.402108192443848
5,e1,a0',entity,1,-7.2637786865234375
5,e1,a1',entity,1,-8.876150131225586
5,e1,a0,attribute,0,-8.096874237060547
